dest_statefips,dest_countyfips,origin_statefips,origin_countyfips,origin_stateabbr,num_returns,num_individuals,agi,origin_countyname
01,125,01,091,AL,63,124,2067,Marengo County
01,057,01,093,AL,58,108,2632,Marion County
01,059,01,093,AL,48,108,2150,Marion County
01,075,01,093,AL,44,88,1408,Marion County
01,077,01,093,AL,25,51,1012,Marion County
01,093,01,093,AL,8773,18948,458445,Marion County Non-migrants
01,127,01,093,AL,24,53,1004,Marion County
01,133,01,093,AL,89,178,2721,Marion County
01,009,01,095,AL,96,223,3786,Marshall County
01,043,01,095,AL,126,271,5382,Marshall County
01,049,01,095,AL,224,506,8021,Marshall County
01,055,01,095,AL,316,660,12584,Marshall County
01,071,01,095,AL,69,149,5143,Marshall County
01,073,01,095,AL,63,91,2494,Marshall County
01,083,01,095,AL,30,56,1677,Marshall County
01,089,01,095,AL,275,491,15545,Marshall County
01,095,01,095,AL,31145,68174,2047447,Marshall County Non-migrants
01,103,01,095,AL,112,226,4403,Marshall County
01,003,01,097,AL,1124,2112,84700,Mobile County
01,025,01,097,AL,62,118,2809,Mobile County
01,051,01,097,AL,32,41,568,Mobile County
01,053,01,097,AL,47,86,1456,Mobile County
01,069,01,097,AL,23,43,931,Mobile County
01,073,01,097,AL,193,312,8875,Mobile County
01,081,01,097,AL,42,74,2417,Mobile County
01,089,01,097,AL,94,156,4629,Mobile County
01,097,01,097,AL,136325,279688,8231986,Mobile County Non-migrants
01,099,01,097,AL,30,65,1324,Mobile County
01,101,01,097,AL,80,145,2922,Mobile County
01,103,01,097,AL,20,36,715,Mobile County
01,117,01,097,AL,81,143,3576,Mobile County
01,125,01,097,AL,48,76,1693,Mobile County
01,129,01,097,AL,132,289,5329,Mobile County
04,013,01,097,AL,20,45,646,Mobile County
06,037,01,097,AL,21,29,794,Mobile County
06,073,01,097,AL,21,35,685,Mobile County
12,005,01,097,AL,34,68,2291,Mobile County
12,011,01,097,AL,22,32,803,Mobile County
12,031,01,097,AL,32,48,1242,Mobile County
12,033,01,097,AL,143,233,6443,Mobile County
12,057,01,097,AL,23,48,963,Mobile County
12,091,01,097,AL,26,37,855,Mobile County
12,105,01,097,AL,20,28,614,Mobile County
12,113,01,097,AL,50,99,3210,Mobile County
12,131,01,097,AL,24,45,1429,Mobile County
13,067,01,097,AL,39,87,1136,Mobile County
13,089,01,097,AL,34,59,1167,Mobile County
13,121,01,097,AL,51,85,2616,Mobile County
13,135,01,097,AL,47,103,1599,Mobile County
17,031,01,097,AL,29,44,1223,Mobile County
22,033,01,097,AL,23,37,1037,Mobile County
22,051,01,097,AL,27,44,1125,Mobile County
22,071,01,097,AL,45,74,2525,Mobile County
22,103,01,097,AL,22,37,1269,Mobile County
28,039,01,097,AL,123,282,6665,Mobile County
28,041,01,097,AL,30,67,1486,Mobile County
28,047,01,097,AL,105,203,4295,Mobile County
28,049,01,097,AL,20,40,1584,Mobile County
28,059,01,097,AL,262,544,12199,Mobile County
28,073,01,097,AL,23,41,930,Mobile County
37,119,01,097,AL,21,35,794,Mobile County
47,037,01,097,AL,26,35,1069,Mobile County
47,157,01,097,AL,26,46,1075,Mobile County
48,029,01,097,AL,29,45,1144,Mobile County
48,085,01,097,AL,29,62,1885,Mobile County
48,113,01,097,AL,43,79,1947,Mobile County
48,201,01,097,AL,129,246,5712,Mobile County
48,439,01,097,AL,42,85,1736,Mobile County
01,003,01,099,AL,35,68,1740,Monroe County
01,035,01,099,AL,24,48,217,Monroe County
01,053,01,099,AL,27,63,1052,Monroe County
01,097,01,099,AL,25,52,1354,Monroe County
01,099,01,099,AL,6164,13115,319115,Monroe County Non-migrants
01,001,01,101,AL,430,888,22018,Montgomery County
01,003,01,101,AL,88,163,10833,Montgomery County
01,011,01,101,AL,48,86,1498,Montgomery County
01,013,01,101,AL,34,55,1601,Montgomery County
01,021,01,101,AL,25,43,1247,Montgomery County
01,041,01,101,AL,37,73,1314,Montgomery County
01,047,01,101,AL,72,155,1995,Montgomery County
01,051,01,101,AL,843,1632,48300,Montgomery County
01,053,01,101,AL,22,33,692,Montgomery County
01,069,01,101,AL,42,77,2122,Montgomery County
01,073,01,101,AL,271,450,16249,Montgomery County
01,081,01,101,AL,211,406,20499,Montgomery County
01,083,01,101,AL,24,40,1487,Montgomery County
01,085,01,101,AL,113,234,4003,Montgomery County
01,087,01,101,AL,63,126,2552,Montgomery County
01,089,01,101,AL,83,148,4425,Montgomery County
01,097,01,101,AL,63,111,3213,Montgomery County
01,101,01,101,AL,74345,149339,4824737,Montgomery County Non-migrants
01,109,01,101,AL,77,156,2236,Montgomery County
01,117,01,101,AL,89,162,6744,Montgomery County
01,123,01,101,AL,53,107,5629,Montgomery County
01,125,01,101,AL,57,102,2342,Montgomery County
04,013,01,101,AL,25,40,1088,Montgomery County
06,037,01,101,AL,24,46,1292,Montgomery County
08,041,01,101,AL,42,113,3264,Montgomery County
12,005,01,101,AL,25,53,2214,Montgomery County
12,031,01,101,AL,27,40,1152,Montgomery County
12,033,01,101,AL,23,37,1158,Montgomery County
12,057,01,101,AL,31,54,1547,Montgomery County
12,091,01,101,AL,38,84,2764,Montgomery County
12,095,01,101,AL,23,51,1622,Montgomery County
13,063,01,101,AL,23,50,601,Montgomery County
13,067,01,101,AL,45,82,2367,Montgomery County
13,089,01,101,AL,52,86,2235,Montgomery County
13,121,01,101,AL,103,168,7244,Montgomery County
13,135,01,101,AL,69,150,4795,Montgomery County
13,215,01,101,AL,34,58,1409,Montgomery County
47,037,01,101,AL,28,35,1217,Montgomery County
48,029,01,101,AL,38,102,3017,Montgomery County
48,113,01,101,AL,20,25,777,Montgomery County
48,201,01,101,AL,43,74,1738,Montgomery County
48,439,01,101,AL,20,40,1802,Montgomery County
51,059,01,101,AL,47,141,5851,Montgomery County
01,003,01,103,AL,30,58,1704,Morgan County
01,009,01,103,AL,24,39,1016,Morgan County
01,033,01,103,AL,45,84,2144,Morgan County
01,043,01,103,AL,257,549,11373,Morgan County
01,073,01,103,AL,70,111,3489,Morgan County
01,077,01,103,AL,59,100,2445,Morgan County
01,079,01,103,AL,311,639,14714,Morgan County
01,083,01,103,AL,234,453,12496,Morgan County
01,089,01,103,AL,473,846,27359,Morgan County
01,095,01,103,AL,102,193,4629,Morgan County
01,103,01,103,AL,40957,86624,2909941,Morgan County Non-migrants
01,117,01,103,AL,27,54,1332,Morgan County
01,133,01,103,AL,33,77,2320,Morgan County
01,065,01,105,AL,25,66,387,Perry County
01,105,01,105,AL,2766,5673,103178,Perry County Non-migrants
01,125,01,105,AL,26,58,732,Perry County
01,107,01,107,AL,5754,12099,298241,Pickens County Non-migrants
01,125,01,107,AL,129,258,5108,Pickens County
28,087,01,107,AL,38,84,1410,Pickens County
01,011,01,109,AL,20,37,553,Pike County
01,031,01,109,AL,73,155,2384,Pike County
01,041,01,109,AL,39,89,1147,Pike County
01,045,01,109,AL,40,68,1007,Pike County
01,069,01,109,AL,40,63,1438,Pike County
01,073,01,109,AL,30,37,1272,Pike County
01,081,01,109,AL,21,31,735,Pike County
01,101,01,109,AL,103,196,3366,Pike County
01,109,01,109,AL,9635,19325,577656,Pike County Non-migrants
01,015,01,111,AL,45,110,2574,Randolph County
01,017,01,111,AL,42,78,1472,Randolph County
01,027,01,111,AL,28,51,1001,Randolph County
01,081,01,111,AL,26,58,1440,Randolph County
01,111,01,111,AL,7205,15314,375394,Randolph County Non-migrants
13,045,01,111,AL,39,79,1889,Randolph County
13,285,01,111,AL,23,45,697,Randolph County
01,017,01,113,AL,24,51,983,Russell County
01,081,01,113,AL,623,1354,28527,Russell County
01,101,01,113,AL,32,53,1064,Russell County
01,113,01,113,AL,17133,35275,797058,Russell County Non-migrants
08,041,01,113,AL,22,50,936,Russell County
13,053,01,113,AL,28,70,1248,Russell County
13,121,01,113,AL,24,32,806,Russell County
13,145,01,113,AL,48,114,2591,Russell County
13,215,01,113,AL,604,1243,18340,Russell County
01,003,01,115,AL,49,103,4001,St. Clair County
01,009,01,115,AL,101,182,4396,St. Clair County
01,015,01,115,AL,109,224,4682,St. Clair County
01,043,01,115,AL,24,45,835,St. Clair County
01,055,01,115,AL,134,265,7154,St. Clair County
01,073,01,115,AL,695,1293,42371,St. Clair County
01,089,01,115,AL,28,42,1451,St. Clair County
01,095,01,115,AL,20,49,1465,St. Clair County
01,115,01,115,AL,29602,64614,1996898,St. Clair County Non-migrants
01,117,01,115,AL,195,389,10460,St. Clair County
01,121,01,115,AL,234,466,10990,St. Clair County
01,125,01,115,AL,20,39,1392,St. Clair County
01,001,01,117,AL,28,56,1895,Shelby County
01,003,01,117,AL,165,328,26613,Shelby County
01,007,01,117,AL,81,154,3436,Shelby County
01,009,01,117,AL,56,96,3227,Shelby County
01,015,01,117,AL,26,53,1297,Shelby County
01,021,01,117,AL,295,652,15875,Shelby County
01,043,01,117,AL,60,122,4046,Shelby County
01,051,01,117,AL,43,88,5302,Shelby County
01,055,01,117,AL,36,75,2039,Shelby County
01,069,01,117,AL,21,48,1515,Shelby County
01,073,01,117,AL,2481,4339,169050,Shelby County
01,077,01,117,AL,24,45,1786,Shelby County
01,081,01,117,AL,73,139,6060,Shelby County
01,089,01,117,AL,134,226,6427,Shelby County
01,097,01,117,AL,55,86,3552,Shelby County
01,101,01,117,AL,68,118,4577,Shelby County
01,103,01,117,AL,24,39,1252,Shelby County
01,115,01,117,AL,275,500,17503,Shelby County
01,117,01,117,AL,74187,164188,7685276,Shelby County Non-migrants
01,121,01,117,AL,169,341,25509,Shelby County
01,123,01,117,AL,32,63,6241,Shelby County
01,125,01,117,AL,163,270,11249,Shelby County
01,127,01,117,AL,37,62,2858,Shelby County
04,013,01,117,AL,22,44,1439,Shelby County
12,005,01,117,AL,32,46,2180,Shelby County
12,033,01,117,AL,39,64,2690,Shelby County
12,057,01,117,AL,21,47,2009,Shelby County
12,113,01,117,AL,24,49,3025,Shelby County
12,131,01,117,AL,38,71,7946,Shelby County
13,067,01,117,AL,36,56,2322,Shelby County
13,089,01,117,AL,25,36,1151,Shelby County
13,121,01,117,AL,54,77,3825,Shelby County
13,135,01,117,AL,24,45,1312,Shelby County
47,037,01,117,AL,38,50,1313,Shelby County
48,201,01,117,AL,30,54,2514,Shelby County
01,119,01,119,AL,3684,7204,148968,Sumter County Non-migrants
01,125,01,119,AL,47,88,1461,Sumter County
01,015,01,121,AL,395,780,16510,Talladega County
01,027,01,121,AL,46,94,1646,Talladega County
01,037,01,121,AL,89,193,3400,Talladega County
01,055,01,121,AL,41,86,1457,Talladega County
01,073,01,121,AL,159,272,8527,Talladega County
01,089,01,121,AL,42,69,1441,Talladega County
01,115,01,121,AL,242,517,10815,Talladega County
01,117,01,121,AL,132,235,6632,Talladega County
01,121,01,121,AL,25742,52822,1364536,Talladega County Non-migrants
01,123,01,121,AL,26,54,982,Talladega County
01,037,01,123,AL,67,143,2701,Tallapoosa County
01,051,01,123,AL,128,271,6435,Tallapoosa County
01,073,01,123,AL,31,51,2110,Tallapoosa County
01,081,01,123,AL,152,312,8924,Tallapoosa County
01,101,01,123,AL,49,88,2458,Tallapoosa County
01,117,01,123,AL,23,39,2762,Tallapoosa County
01,121,01,123,AL,38,78,1199,Tallapoosa County
01,123,01,123,AL,13413,27672,819478,Tallapoosa County Non-migrants
01,001,01,125,AL,20,48,978,Tuscaloosa County
01,003,01,125,AL,88,162,5813,Tuscaloosa County
01,007,01,125,AL,134,282,6424,Tuscaloosa County
01,015,01,125,AL,24,41,999,Tuscaloosa County
01,043,01,125,AL,24,53,1779,Tuscaloosa County
01,047,01,125,AL,23,38,544,Tuscaloosa County
01,051,01,125,AL,27,41,594,Tuscaloosa County
01,057,01,125,AL,76,152,3498,Tuscaloosa County
01,063,01,125,AL,60,117,2476,Tuscaloosa County
01,065,01,125,AL,165,353,7212,Tuscaloosa County
01,073,01,125,AL,674,1197,33173,Tuscaloosa County
01,077,01,125,AL,20,38,835,Tuscaloosa County
01,081,01,125,AL,29,58,1327,Tuscaloosa County
01,083,01,125,AL,31,51,1667,Tuscaloosa County
01,089,01,125,AL,115,187,5245,Tuscaloosa County
01,091,01,125,AL,48,75,1881,Tuscaloosa County
01,093,01,125,AL,22,35,1004,Tuscaloosa County
01,097,01,125,AL,43,66,2368,Tuscaloosa County
01,101,01,125,AL,51,88,2191,Tuscaloosa County
01,105,01,125,AL,20,46,688,Tuscaloosa County
01,107,01,125,AL,137,285,5828,Tuscaloosa County
01,115,01,125,AL,32,52,1305,Tuscaloosa County
01,117,01,125,AL,214,391,12041,Tuscaloosa County
01,119,01,125,AL,33,61,1053,Tuscaloosa County
01,125,01,125,AL,64482,133703,4657905,Tuscaloosa County Non-migrants
01,127,01,125,AL,43,85,2759,Tuscaloosa County
12,033,01,125,AL,22,36,1219,Tuscaloosa County
12,057,01,125,AL,20,35,1043,Tuscaloosa County
13,067,01,125,AL,33,42,1062,Tuscaloosa County
13,089,01,125,AL,28,45,1343,Tuscaloosa County
13,121,01,125,AL,52,78,2858,Tuscaloosa County
47,037,01,125,AL,26,32,1002,Tuscaloosa County
47,065,01,125,AL,23,38,1127,Tuscaloosa County
47,157,01,125,AL,21,36,1830,Tuscaloosa County
48,113,01,125,AL,27,38,1248,Tuscaloosa County
48,201,01,125,AL,35,67,1483,Tuscaloosa County
01,003,01,127,AL,24,44,1419,Walker County
01,009,01,127,AL,25,48,966,Walker County
01,043,01,127,AL,58,135,3314,Walker County
01,057,01,127,AL,25,45,783,Walker County
01,073,01,127,AL,296,547,12663,Walker County
01,093,01,127,AL,33,59,918,Walker County
01,117,01,127,AL,39,71,2369,Walker County
01,125,01,127,AL,37,59,1324,Walker County
01,127,01,127,AL,19946,42690,1189125,Walker County Non-migrants
01,133,01,127,AL,87,165,3280,Walker County
01,025,01,129,AL,42,98,1895,Washington County
01,097,01,129,AL,147,318,6663,Washington County
01,129,01,129,AL,4967,10814,287865,Washington County Non-migrants
01,025,01,131,AL,28,59,937,Wilcox County
01,131,01,131,AL,3238,6829,136218,Wilcox County Non-migrants
01,043,01,133,AL,69,149,2948,Winston County
01,059,01,133,AL,32,78,987,Winston County
01,093,01,133,AL,73,145,2554,Winston County
01,127,01,133,AL,92,188,3071,Winston County
01,133,01,133,AL,7097,15313,449693,Winston County Non-migrants
02,013,02,013,AK,533,1011,27080,Aleutians East Borough Non-migrants
02,016,02,016,AK,1420,2819,118975,Aleutians West Census Area Non-migrants
02,020,02,016,AK,29,53,1586,Aleutians West Census Area
02,020,02,020,AK,109603,213572,10231057,Anchorage Municipality Non-migrants
02,050,02,020,AK,56,128,1811,Anchorage Municipality
02,063,02,020,AK,35,59,1647,Anchorage Municipality
02,070,02,020,AK,21,30,616,Anchorage Municipality
02,090,02,020,AK,175,312,9998,Anchorage Municipality
02,110,02,020,AK,80,116,4532,Anchorage Municipality
02,122,02,020,AK,373,589,27760,Anchorage Municipality
02,150,02,020,AK,28,48,1240,Anchorage Municipality
02,158,02,020,AK,23,37,419,Anchorage Municipality
02,170,02,020,AK,1422,2802,103012,Anchorage Municipality
02,180,02,020,AK,23,32,756,Anchorage Municipality
02,185,02,020,AK,25,55,1349,Anchorage Municipality
02,188,02,020,AK,21,51,971,Anchorage Municipality
02,220,02,020,AK,20,30,1301,Anchorage Municipality
02,240,02,020,AK,32,51,1769,Anchorage Municipality
04,013,02,020,AK,283,522,24961,Anchorage Municipality
04,019,02,020,AK,82,146,7086,Anchorage Municipality
04,021,02,020,AK,33,67,3295,Anchorage Municipality
06,019,02,020,AK,21,44,932,Anchorage Municipality
06,037,02,020,AK,76,107,2673,Anchorage Municipality
06,059,02,020,AK,23,35,1018,Anchorage Municipality
06,065,02,020,AK,36,52,2202,Anchorage Municipality
06,067,02,020,AK,43,68,1859,Anchorage Municipality
06,071,02,020,AK,32,64,1379,Anchorage Municipality
06,073,02,020,AK,66,101,3957,Anchorage Municipality
06,095,02,020,AK,27,59,1404,Anchorage Municipality
08,005,02,020,AK,24,43,1625,Anchorage Municipality
08,031,02,020,AK,28,40,1844,Anchorage Municipality
08,041,02,020,AK,90,217,5577,Anchorage Municipality
08,069,02,020,AK,25,45,2142,Anchorage Municipality
12,009,02,020,AK,20,41,1426,Anchorage Municipality
12,057,02,020,AK,44,82,2338,Anchorage Municipality
12,091,02,020,AK,54,116,3844,Anchorage Municipality
12,095,02,020,AK,22,43,1596,Anchorage Municipality
12,103,02,020,AK,21,31,1598,Anchorage Municipality
13,215,02,020,AK,26,73,1573,Anchorage Municipality
15,001,02,020,AK,31,65,2505,Anchorage Municipality
15,003,02,020,AK,87,169,4712,Anchorage Municipality
16,001,02,020,AK,56,100,6191,Anchorage Municipality
16,027,02,020,AK,20,34,1352,Anchorage Municipality
16,055,02,020,AK,21,42,2681,Anchorage Municipality
17,031,02,020,AK,37,44,2238,Anchorage Municipality
27,053,02,020,AK,26,44,1344,Anchorage Municipality
29,169,02,020,AK,20,62,1535,Anchorage Municipality
32,003,02,020,AK,192,378,14232,Anchorage Municipality
35,001,02,020,AK,27,36,1503,Anchorage Municipality
37,051,02,020,AK,75,179,4280,Anchorage Municipality
37,085,02,020,AK,22,67,1388,Anchorage Municipality
39,113,02,020,AK,20,58,1195,Anchorage Municipality
40,109,02,020,AK,30,57,2041,Anchorage Municipality
40,143,02,020,AK,36,90,1895,Anchorage Municipality
41,047,02,020,AK,21,44,988,Anchorage Municipality
41,051,02,020,AK,58,82,3622,Anchorage Municipality
41,067,02,020,AK,35,62,2891,Anchorage Municipality
47,125,02,020,AK,33,75,2094,Anchorage Municipality
48,027,02,020,AK,46,87,1967,Anchorage Municipality
48,029,02,020,AK,103,222,6839,Anchorage Municipality
48,085,02,020,AK,29,57,3067,Anchorage Municipality
48,113,02,020,AK,43,71,2008,Anchorage Municipality
48,121,02,020,AK,20,38,1786,Anchorage Municipality
48,141,02,020,AK,33,68,1798,Anchorage Municipality
48,157,02,020,AK,30,99,6734,Anchorage Municipality
48,201,02,020,AK,95,196,15226,Anchorage Municipality
48,439,02,020,AK,37,82,2422,Anchorage Municipality
48,453,02,020,AK,31,45,1918,Anchorage Municipality
48,491,02,020,AK,26,44,3021,Anchorage Municipality
49,011,02,020,AK,27,79,2721,Anchorage Municipality
49,035,02,020,AK,57,103,3271,Anchorage Municipality
51,059,02,020,AK,26,66,2448,Anchorage Municipality
53,011,02,020,AK,55,86,3560,Anchorage Municipality
53,033,02,020,AK,176,250,12471,Anchorage Municipality
53,035,02,020,AK,32,54,3172,Anchorage Municipality
53,053,02,020,AK,121,247,8021,Anchorage Municipality
53,061,02,020,AK,40,74,2945,Anchorage Municipality
53,063,02,020,AK,58,107,5214,Anchorage Municipality
53,067,02,020,AK,49,105,3791,Anchorage Municipality
53,073,02,020,AK,28,44,3763,Anchorage Municipality
02,020,02,050,AK,124,257,7999,Bethel Census Area
02,050,02,050,AK,4872,12036,239213,Bethel Census Area Non-migrants
02,122,02,050,AK,27,48,1072,Bethel Census Area
02,170,02,050,AK,23,51,1731,Bethel Census Area
02,060,02,060,AK,297,564,26420,Bristol Bay Borough Non-migrants
02,020,02,063,AK,48,72,2777,Chugach Census Area
02,063,02,063,AK,2515,4968,209901,Chugach Census Area Non-migrants
02,170,02,063,AK,22,39,1432,Chugach Census Area
02,066,02,066,AK,1008,1997,68037,Copper River Census Area Non-migrants
02,068,02,068,AK,815,1486,58493,Denali Borough Non-migrants
02,090,02,068,AK,27,44,1729,Denali Borough
02,020,02,070,AK,35,70,1301,Dillingham Census Area
02,070,02,070,AK,1513,3179,90397,Dillingham Census Area Non-migrants
02,020,02,090,AK,299,509,18702,Fairbanks North Star Borough
02,090,02,090,AK,33692,67302,2829352,Fairbanks North Star Borough Non-migrants
02,110,02,090,AK,33,60,3038,Fairbanks North Star Borough
02,122,02,090,AK,56,99,3921,Fairbanks North Star Borough
02,170,02,090,AK,101,192,6556,Fairbanks North Star Borough
02,240,02,090,AK,41,87,3496,Fairbanks North Star Borough
02,290,02,090,AK,54,103,2272,Fairbanks North Star Borough
04,013,02,090,AK,71,145,4288,Fairbanks North Star Borough
04,019,02,090,AK,22,41,1360,Fairbanks North Star Borough
06,037,02,090,AK,28,43,1140,Fairbanks North Star Borough
06,071,02,090,AK,20,46,930,Fairbanks North Star Borough
08,041,02,090,AK,84,180,3926,Fairbanks North Star Borough
13,051,02,090,AK,20,48,882,Fairbanks North Star Borough
13,179,02,090,AK,36,69,1373,Fairbanks North Star Borough
13,215,02,090,AK,27,66,1139,Fairbanks North Star Borough
15,003,02,090,AK,35,68,1755,Fairbanks North Star Borough
20,061,02,090,AK,33,91,1715,Fairbanks North Star Borough
29,169,02,090,AK,21,58,1116,Fairbanks North Star Borough
32,003,02,090,AK,45,84,3101,Fairbanks North Star Borough
36,045,02,090,AK,31,80,1489,Fairbanks North Star Borough
37,051,02,090,AK,42,86,1984,Fairbanks North Star Borough
40,031,02,090,AK,30,81,1366,Fairbanks North Star Borough
47,125,02,090,AK,60,170,3241,Fairbanks North Star Borough
48,027,02,090,AK,78,194,3850,Fairbanks North Star Borough
48,029,02,090,AK,51,115,2860,Fairbanks North Star Borough
48,099,02,090,AK,20,57,777,Fairbanks North Star Borough
48,141,02,090,AK,61,153,2861,Fairbanks North Star Borough
48,201,02,090,AK,20,31,955,Fairbanks North Star Borough
53,011,02,090,AK,21,36,687,Fairbanks North Star Borough
53,033,02,090,AK,36,52,1916,Fairbanks North Star Borough
53,053,02,090,AK,70,154,3138,Fairbanks North Star Borough
53,063,02,090,AK,28,69,1780,Fairbanks North Star Borough
53,067,02,090,AK,33,86,2182,Fairbanks North Star Borough
02,100,02,100,AK,991,1797,71297,Haines Borough Non-migrants
